Time,Lon,Lat
4:30:00,-5.983264923,-7.396947861
4:40:00,-7.952583313,-38.86637115
4:50:00,-12.46476364,-50.04372406
5:00:00,-17.59061241,-41.0965271
5:10:00,-20.9696331,-12.79248428
5:20:00,-21.21190262,25.47285843
5:30:00,-18.49925423,49.59037399
5:40:00,-15.69778442,52.09208298
5:50:00,-10.85950375,49.35467911
6:00:00,-7.162074566,28.3202877
6:10:00,-5.983264923,-7.396948814
6:20:00,-7.952583313,-38.86637115
6:30:00,-12.46476364,-50.04372406
6:40:00,-17.59061241,-41.0965271
6:50:00,-20.9696331,-12.79248333
7:00:00,-21.21190262,25.47285843
7:10:00,-18.49925423,49.59037399
7:20:00,-3.227188349,47.36317825
7:30:00,2.17563796,31.01060677
7:40:00,4.364746571,-0.514441669
7:50:00,3.394562244,-33.37269592
8:00:00,-1.152070165,-47.95782471
8:10:00,-7.406054974,-42.65018845
8:20:00,-13.73988628,-20.51100731
8:30:00,-15.57784462,11.85085487
8:40:00,-13.86623192,37.53560638
8:50:00,-8.687030792,44.51717377
9:00:00,1.08599174,33.57115173
9:10:00,5.977825642,8.037467003
9:20:00,7.258472443,-22.3920517
9:30:00,4.731769085,-41.22063065
9:40:00,-1.048288822,-42.06283951
9:50:00,-7.784730911,-26.45962715
10:00:00,-13.02938366,1.420798898
10:10:00,-13.36961365,28.32041359
10:20:00,-10.08133984,40.24248123
10:30:00,-4.145083904,35.30811691
10:40:00,3.174697399,15.64914989
10:50:00,7.154787064,-12.41357708
11:00:00,7.368128777,-34.36546326
11:10:00,3.623690844,-40.44166183
11:20:00,-2.759752274,-30.52189255
11:30:00,-9.105099678,-7.484369278
11:40:00,-12.74317455,19.33769608
11:50:00,-11.71030045,35.61723328
12:00:00,-7.406256676,35.88577652
12:10:00,-1.385363221,21.55218506
12:20:00,4.490635872,-3.261222124
12:30:00,7.364325523,-27.04579544
12:40:00,6.401981354,-37.90504074
12:50:00,1.725688457,-33.19762039
13:00:00,-4.770565987,-14.87612438
13:10:00,-10.2045517,10.57636261
13:20:00,-12.22670078,30.18891907
13:30:00,-10.03326797,35.366436
13:40:00,-5.151037693,25.98887634
13:50:00,0.618683338,4.888048649
14:00:00,5.351482868,-19.35373688
14:10:00,7.028706551,-34.31874466
14:20:00,4.920251846,-34.55288315
14:30:00,-0.383297473,-20.89277649
14:40:00,-6.574061394,2.225998402
14:50:00,-10.82454109,23.97330284
15:00:00,-11.37952614,33.68312454
15:10:00,-8.274688721,29.04945183
15:20:00,-3.141509533,11.95656586
15:30:00,2.160722494,-11.49837017
15:40:00,5.811460972,-29.69314957
15:50:00,6.28000164,-34.60978317
16:00:00,3.164881229,-25.55449104
16:10:00,-2.440684795,-5.499770164
16:20:00,-7.99126339,17.11240005
16:30:00,-10.9547224,30.82823372
16:40:00,-10.24686527,30.78209877
16:50:00,-6.483591557,17.85225105
17:00:00,-1.355819225,-3.760054588
17:10:00,3.316989183,-24.11755562
17:20:00,5.881746292,-33.38570786
17:30:00,5.196187973,-28.8735218
17:40:00,1.288487196,-12.38264942
17:50:00,-4.295980453,9.856918335
18:00:00,-8.966122627,26.83182526
18:10:00,-10.65420341,31.21520996
18:20:00,-8.907788277,22.51433182
18:30:00,-4.726861,3.55936408
18:40:00,0.185912013,-17.77836418
18:50:00,4.104257584,-30.9058075
19:00:00,5.58169508,-30.85829735
19:10:00,3.85541153,-18.24799538
19:20:00,-0.586302757,2.525699615
19:30:00,-5.855038643,21.79236794
19:40:00,-9.499371529,30.36494255
19:50:00,-10.00133324,25.91008949
20:00:00,-7.444172382,10.18726921
20:10:00,-3.067080975,-10.94782257
20:20:00,1.456689715,-27.22975922
20:30:00,4.529539108,-31.51605415
20:40:00,4.947830677,-22.97154999
20:50:00,2.34402132,-4.546516895
21:00:00,-2.355197191,15.89388943
21:10:00,-7.063467026,28.25273895
21:20:00,-9.623125076,28.02503014
21:30:00,-9.077999115,15.90684509
21:40:00,-5.931921482,-3.954123497
21:50:00,-1.557783365,-22.47564125
22:00:00,2.4344275,-30.85820007
22:10:00,4.606241226,-26.47327995
22:20:00,4.032824993,-11.05301762
22:30:00,0.753007412,9.404594421
22:40:00,-3.933133364,24.92819214
22:50:00,-7.899220943,28.85404205
23:00:00,-9.388014793,20.5644207
23:10:00,-7.963674068,2.860162973
23:20:00,-4.438346863,-16.83688736
23:30:00,-0.242418647,-28.91136551
23:40:00,3.106388092,-28.70577621
23:50:00,4.359095097,-16.74306679
0:00:00,2.901990891,2.653341293
0:10:00,-0.828285873,20.49517632
0:20:00,-5.25695467,28.39878654
0:30:00,-8.366784096,24.0616188
0:40:00,-8.8549366,9.178966522
0:50:00,-6.73251152,-10.58290958
1:00:00,-3.021473885,-25.73529053
1:10:00,0.845825315,-29.64406395
1:20:00,3.470945597,-21.43065834
1:30:00,3.825113297,-4.009763241
1:40:00,1.628716826,15.13229561
1:50:00,-2.318428993,26.67455864
2:00:00,-6.286832809,26.34031296
2:10:00,-8.491143227,14.74125195
2:20:00,-8.089148521,-4.039196968
2:30:00,-5.451822281,-21.44383621
2:40:00,-1.729916692,-29.28160095
2:50:00,1.684235454,-24.98861122
3:00:00,3.538150072,-10.25493717
3:10:00,3.052462816,9.097280502
3:20:00,0.289523453,23.72666168
3:30:00,-3.649166107,27.36825371
3:40:00,-7.005536556,19.35225868
3:50:00,-8.311945915,2.448113441
4:00:00,-7.155997753,-16.22154617
4:10:00,-4.181224823,-27.63480186
4:20:00,-0.602779865,-27.33581543
4:30:00,2.260796309,-15.80318451
4:40:00,3.329716206,2.710015535
4:50:00,2.098128796,19.65247154
5:00:00,-1.041234732,27.13132668
5:10:00,-4.769004345,22.87913132
5:20:00,-7.415966511,8.551282883
5:30:00,-7.878112316,-10.32671738
5:40:00,-6.117992878,-24.75607681
5:50:00,-2.972212553,-28.4247303
6:00:00,0.330360353,-20.43961525
6:10:00,2.574169636,-3.681987286
6:20:00,2.878130436,14.62070942
6:30:00,1.024693966,25.63566208
6:40:00,-2.296204567,25.23755074
6:50:00,-5.644724369,13.99141979
7:00:00,-7.537446976,-4.075449467
7:10:00,-7.243143082,-20.75157356
7:20:00,-5.0328722,-28.23442078
7:30:00,-2.972212553,-28.4247303
7:40:00,0.330360353,-20.43961525
7:50:00,2.574169636,-3.681987286
8:00:00,2.878130436,14.62070942
8:10:00,1.024693966,25.63566208
8:20:00,-2.296204567,25.23755074
8:30:00,-5.644724369,13.99141979
8:40:00,-7.537446976,-4.075449467
8:50:00,-7.243143082,-20.75157356
9:00:00,-5.0328722,-28.23442078
9:10:00,-3.70249629,-24.02788544
9:20:00,-1.152601361,-9.775044441
9:30:00,0.342439324,8.958995819
9:40:00,0.046254911,23.22755814
9:50:00,-1.900626421,26.85286713
10:00:00,-4.719913006,19.08681297
10:10:00,-7.021025658,2.630391836
10:20:00,-8.02850914,-15.62813091
10:30:00,-7.222426891,-26.94732857
10:40:00,-5.206864357,-26.81627464
10:50:00,-3.271339655,-15.63188744
11:00:00,-1.360642314,2.506031275
11:10:00,-0.611756802,19.34825134
11:20:00,-1.4034127,27.00842094
11:30:00,-3.41609621,23.05642319
11:40:00,-5.774894714,9.043725014
11:50:00,-7.378115177,-9.670789719
12:00:00,-7.692327499,-24.25585747
12:10:00,-6.57002449,-28.27242851
12:20:00,-4.636008263,-20.65891838
12:30:00,-2.775868177,-4.15775156
12:40:00,-1.45383203,14.26177216
12:50:00,-1.314089894,25.71040535
13:00:00,-2.451786518,25.77379227
13:10:00,-4.402513504,14.86609364
13:20:00,-6.30322504,-3.158492565
13:30:00,-7.315404415,-20.21586227
13:40:00,-7.109615326,-28.29316902
13:50:00,-5.801825523,-24.58320999
14:00:00,-4.005894184,-10.59305668
14:10:00,-2.452997446,8.247694016
14:20:00,-1.661660433,22.97637367
14:30:00,-1.987760663,27.13959503
14:40:00,-3.316585541,19.79585648
14:50:00,-5.092066288,3.497190237
15:00:00,-6.534307957,-15.0070219
15:10:00,-7.037269115,-26.84410286
15:20:00,-6.4625144,-27.23716545
15:30:00,-5.086489201,-16.41901588
15:40:00,-3.500340939,1.680157185
15:50:00,-2.326226711,18.8876915
16:00:00,-1.993454933,27.08628845
16:10:00,-2.650393724,23.61063957
16:20:00,-4.033026695,9.881093025
16:30:00,-5.553999424,-8.91974926
16:40:00,-6.556468964,-23.95102692
16:50:00,-6.640734673,-28.50811577
17:00:00,-5.828511715,-21.33223915
17:10:00,-4.484070301,-5.015796661
17:20:00,-3.158963919,13.62623882
17:30:00,-2.36754179,25.58213806
17:40:00,-2.410131454,26.15810966
17:50:00,-3.27416563,15.62457466
18:00:00,-4.600419521,-2.32959342
18:10:00,-5.823061943,-19.7185173
18:20:00,-6.426351547,-28.32824135
18:30:00,-6.18802309,-25.10803986
18:40:00,-5.250314713,-11.41938972
18:50:00,-4.01487112,7.484269142
19:00:00,-2.976334572,22.64519882
19:10:00,-2.53732729,27.33867836
19:20:00,-2.866508484,20.43463516
19:30:00,-3.828884602,4.343445301
19:40:00,-5.018636703,-14.34893322
19:50:00,-5.930476665,-26.67484283
20:00:00,-6.191518307,-27.58974266
20:10:00,-5.724666595,-17.16181564
20:20:00,-4.753303051,0.845776916
20:30:00,-3.680749893,18.36975479
20:40:00,-2.931046486,27.0905323
20:50:00,-2.795107603,24.09975624
21:00:00,-3.322704554,10.68686104
21:10:00,-4.293186665,-8.146689415
21:20:00,-5.295464993,-23.58407784
21:30:00,-5.90896368,-28.67321587
21:40:00,-5.893623352,-21.95123863
21:50:00,-5.284320831,-5.860361099
22:00:00,-4.350946903,12.95272446
22:10:00,-3.473102093,25.38831711
22:20:00,-2.995658875,26.47747993
22:30:00,-3.103328466,16.34092522
22:40:00,-3.747359514,-1.49723506
22:50:00,-4.656331062,-19.17299843
23:00:00,-5.44615984,-28.29743767
23:10:00,-5.791552544,-25.57429886
23:20:00,-5.567969322,-12.21735191
23:30:00,-4.890612125,6.701200962
23:40:00,-4.047442913,22.25884819
23:50:00,-3.376767874,27.4752388
0:00:00,-3.141052723,21.02436829
0:10:00,-3.429375648,5.176550388
0:20:00,-4.118439674,-13.65824413
0:30:00,-4.917234898,-26.44710922
0:40:00,-5.490906239,-27.88341713
0:50:00,-5.609549999,-17.86585999
1:00:00,-5.242920876,0.009193601
1:10:00,-4.558413982,17.80887604
1:20:00,-3.839709997,27.03667641
1:30:00,-3.372677803,24.53684998
1:40:00,-3.339064837,11.46642303
1:50:00,-3.74679637,-7.357284069
2:00:00,-4.422825813,-23.1680336
2:10:00,-5.082261086,-28.7815361
2:20:00,-5.452279091,-22.52536583
2:30:00,-5.390853405,-6.692038536
2:40:00,-4.939916134,12.25026035
2:50:00,-4.29514122,25.14252663
3:00:00,-3.719292164,26.74466324
3:10:00,-3.439967155,17.022089
3:20:00,-3.56418848,-0.663989246
3:30:00,-4.035778046,-18.58966446
3:40:00,-4.655226231,-28.21388054
3:50:00,-5.163053036,-25.99291992
4:00:00,-5.35304451,-12.99073601
4:10:00,-5.158952236,5.903944969
4:20:00,-4.673806667,21.82847977
4:30:00,-4.102015972,27.56139946
4:40:00,-3.67398262,21.5736351
4:50:00,-3.557718515,5.997168541
5:00:00,-3.794878721,-12.94244671
5:10:00,-4.283125877,-26.1723423
5:20:00,-4.816693783,-28.12917137
5:30:00,-5.174260616,-18.53726578
5:40:00,-5.214513302,-0.827430308
5:50:00,-4.932500839,17.21386719
6:00:00,-4.453495979,26.93569183
6:10:00,-3.975489378,24.93115616
6:20:00,-3.689461231,12.22312355
6:30:00,-3.706352711,-6.556053162
6:40:00,-4.014095306,-22.71241951
6:50:00,-4.481626987,-28.84345436
7:00:00,-4.913049221,-23.06203461
7:10:00,-5.131819725,-7.511543751
7:20:00,-5.055436611,11.52514172
7:30:00,-4.725309849,24.85429955
7:40:00,-4.282839298,26.9688282
7:50:00,-3.908486843,17.67323494
8:00:00,-3.750631571,0.168384776
8:10:00,-3.868648529,-17.97593307
8:20:00,-4.209536552,-28.08691406
8:30:00,-4.629209042,-26.37182236
8:40:00,-4.953216553,-13.74248695
8:50:00,-5.051452637,5.096282959
9:00:00,-4.89139843,21.36203766
9:10:00,-4.546621799,27.60577393
9:20:00,-4.282839298,26.9688282
9:30:00,-3.908486843,17.67323494
9:40:00,-3.750631571,0.168384776
9:50:00,-3.868648529,-17.97593307
10:00:00,-4.209536552,-28.08691406
10:10:00,-4.629209042,-26.37182236
10:20:00,-4.953216553,-13.74248695
10:30:00,-5.051452637,5.096282959
10:40:00,-4.89139843,21.36203766
10:50:00,-4.546621799,27.60577393
11:00:00,-4.676696301,21.66955757
11:10:00,-4.431791782,5.202374935
11:20:00,-4.33937788,-14.9827261
11:30:00,-4.477345943,-29.14072418
11:40:00,-4.753653526,-31.54248238
11:50:00,-5.057252884,-21.60157204
12:00:00,-5.226772785,-2.283956766
12:10:00,-5.252630711,17.97600555
12:20:00,-5.07101059,29.06487656
12:30:00,-4.820273876,26.94935989
12:40:00,-4.721804142,12.57826138
12:50:00,-4.559317112,-8.991882324
13:00:00,-4.545007229,-27.44753647
13:10:00,-4.70454073,-34.41352463
13:20:00,-4.955373287,-28.01614952
13:30:00,-5.187295914,-10.01819706
13:40:00,-5.291661739,12.74722767
13:50:00,-5.260322094,28.74040604
14:00:00,-5.075663567,31.16932297
14:10:00,-4.851124287,19.89714241
14:20:00,-4.700748444,-1.551637292
14:30:00,-4.602172375,-23.61747932
14:40:00,-4.646631718,-35.47685242
14:50:00,-4.823226929,-33.30788422
15:00:00,-5.052631855,-17.91400719
15:10:00,-5.233922482,5.841677189
15:20:00,-5.291374683,26.37691879
15:30:00,-5.217402935,33.80828476
15:40:00,-5.029621124,26.47375488
15:50:00,-4.821750164,6.649482727
16:00:00,-4.679841042,-17.86910629
16:10:00,-4.634000301,-34.63386536
16:20:00,-4.720540047,-37.1532402
16:30:00,-4.90626049,-25.33976746
16:40:00,-5.112240791,-2.264847755
16:50:00,-5.250346661,21.92649078
17:00:00,-5.266218185,34.63258362
17:10:00,-5.160588264,31.82658768
17:20:00,-4.972222328,14.90577984
17:30:00,-4.784525394,-10.5085268
17:40:00,-4.671809673,-31.79911232
17:50:00,-4.670375347,-39.33301926
18:00:00,-4.786448479,-31.75273132
18:10:00,-4.973008633,-10.8833828
18:20:00,-5.152514458,15.53849506
18:30:00,-5.250219345,33.48572922
18:40:00,-5.228844643,35.65542984
18:50:00,-5.100756645,22.56581306
19:00:00,-4.916937351,-2.057588577
19:10:00,-4.754365444,-26.99080276
19:20:00,-4.677100182,-39.71362686
19:30:00,-4.712827206,-36.79326248
19:40:00,-4.848383427,-19.29602814
19:50:00,-5.028261662,7.603542328
20:00:00,-5.178531647,30.28707504
20:10:00,-5.237916946,37.78002167
20:20:00,-5.184555054,29.13278008
20:30:00,-5.042326927,6.821680069
20:40:00,-4.868897438,-20.38034058
20:50:00,-4.735104561,-38.21788788
21:00:00,-4.693715572,-40.25942612
21:10:00,-4.759676933,-26.90086937
21:20:00,-4.906069279,-1.278622985
21:30:00,-5.072912216,25.06919098
21:40:00,-5.192129612,38.08469009
21:50:00,-5.215937138,34.2912674
22:00:00,-5.136632442,15.45314598
22:10:00,-4.987902641,-12.32712173
22:20:00,-4.830174923,-34.81644058
22:30:00,-4.727115631,-42.04848099
22:40:00,-4.719296932,-33.28324127
22:50:00,-4.808640957,-10.4052906
23:00:00,-4.958284378,18.036129
23:10:00,-5.107013702,36.48353195
23:20:00,-5.194572926,37.86847687
23:30:00,-5.18644619,23.26777649
23:40:00,-5.08762598,-3.367383003
23:50:00,-4.939268112,-29.55434227
0:00:00,-4.801491261,-42.10184097
0:10:00,-4.729548454,-38.20606995
0:20:00,-4.75152874,-19.11057091
0:30:00,-4.857498646,9.598628998
0:40:00,-5.003784657,32.92683792
0:50:00,-5.130714893,39.76967621
1:00:00,-5.187232018,29.86776924
1:10:00,-5.151611328,5.860626698
1:20:00,-5.03973484,-22.60151482
1:30:00,-4.897697926,-40.3755722
1:40:00,-4.782857418,-41.5547142
1:50:00,-4.7410326,-26.87306213
2:00:00,-4.788179874,0.344113171
2:10:00,-4.904295444,27.44908905
2:20:00,-5.041657925,39.92412567
2:30:00,-5.144451141,35.02082825
2:40:00,-5.171658039,14.72893906
2:50:00,-5.113504887,-14.29537773
3:00:00,-4.994765282,-36.84373474
3:10:00,-4.863978863,-43.27563858
3:20:00,-4.773785114,-33.35279083
3:30:00,-4.759963989,-9.060302734
3:40:00,-4.827178955,20.23493195
3:50:00,-4.947394848,38.26101303
4:00:00,-5.071371555,38.60898209
4:10:00,-5.148955345,22.72025299
4:20:00,-5.149539948,-5.137738705
4:30:00,-5.074101925,-31.5337677
4:40:00,-4.95415163,-43.33141708
4:50:00,-4.838471889,-38.36519623
5:00:00,-4.773434639,-17.9904747
5:10:00,-4.784621239,11.6611824
5:20:00,-4.866624355,34.72423553
5:30:00,-4.985512257,40.56750107
5:40:00,-5.092767715,29.47765732
5:50:00,-5.145226479,4.269333839
6:00:00,-5.122598648,-24.5826149
6:10:00,-5.035145283,-41.68094635
6:20:00,-4.918998241,-41.82595825
6:30:00,-4.821166039,-25.95873833
6:40:00,-4.780733109,2.277016163
6:50:00,-4.813283443,29.32420921
7:00:00,-4.904847622,40.83872223
7:10:00,-5.017744064,34.79523849
7:20:00,-5.106047153,13.32529354
7:30:00,-5.134507656,-16.28606033
7:40:00,-5.092544556,-38.28792953
7:50:00,-4.998154163,-43.69653702
8:00:00,-4.890017509,-32.64610672
8:10:00,-4.811721802,-7.281060219
8:20:00,-4.794384003,22.20739937
8:30:00,-4.844272137,39.35305786
8:40:00,-4.940457821,38.5702095
8:50:00,-5.043516636,21.52641106
9:00:00,-5.111730576,-7.105456829
9:10:00,-5.118093967,-33.15713501
9:20:00,-5.061003208,-43.94529724
9:30:00,-4.964382172,-37.87866974
9:40:00,-4.867590904,-16.40387535
9:50:00,-4.809522629,13.70584965
10:00:00,-4.813049793,36.0438385
10:10:00,-4.876036644,40.74667358
10:20:00,-4.972339153,28.51770973
10:30:00,-5.062628746,2.385570765
10:40:00,-5.110551357,-26.39108086
10:50:00,-5.097399235,-42.53060913
11:00:00,-5.02944088,-41.57725525
11:10:00,-4.964382172,-37.87866974
11:20:00,-4.867590904,-16.40387535
11:30:00,-4.809522629,13.70584965
11:40:00,-4.813049793,36.0438385
11:50:00,-4.876036644,40.74667358
12:00:00,-4.972339153,28.51770973
12:10:00,-5.062628746,2.385570765
12:20:00,-5.110551357,-26.39108086
12:30:00,-5.097399235,-42.53060913
12:40:00,-5.02944088,-41.57725525
12:50:00,-6.595319271,-20.94205666
13:00:00,-6.680424213,8.338680267
13:10:00,-6.556277752,32.95100021
13:20:00,-6.45025444,41.73554611
13:30:00,-6.260422707,33.52777863
13:40:00,-6.103788853,11.19588375
13:50:00,-5.949152946,-16.56375694
14:00:00,-5.991551399,-35.13101959
14:10:00,-6.067764759,-37.41095734
14:20:00,-6.330516815,-24.20075417
14:30:00,-7.089175701,1.015855432
14:40:00,-7.198141575,26.54149246
14:50:00,-7.080337048,38.91153336
15:00:00,-6.885044575,35.23817444
15:10:00,-6.606813908,17.59913063
15:20:00,-6.36259985,-8.157833099
15:30:00,-6.210417747,-29.36013031
15:40:00,-6.28660965,-36.27121353
15:50:00,-6.47445488,-27.61296082
16:00:00,-6.812676907,-6.227583408
16:10:00,-7.255901814,19.21304703
16:20:00,-7.337086678,35.37302399
16:30:00,-7.199788094,36.2159729
16:40:00,-6.945184231,22.87528801
16:50:00,-6.636899948,-0.476054788
17:00:00,-6.392696381,-23.2802906
17:10:00,-6.301046848,-34.34196472
17:20:00,-6.430919647,-30.28177834
17:30:00,-6.691175461,-12.77365208
17:40:00,-7.029981613,11.77116871
17:50:00,-7.323233604,30.97295761
18:00:00,-7.353638172,36.21617126
18:10:00,-7.178339481,27.14379501
18:20:00,-6.887477398,6.725913048
18:30:00,-6.581306934,-16.71842003
18:40:00,-6.377175331,-31.48182106
18:50:00,-6.35735178,-31.88759804
19:00:00,-6.541914463,-18.42453575
19:10:00,-6.840075016,4.345057487
19:20:00,-7.152598381,25.72309875
19:30:00,-7.350514889,35.18169022
19:40:00,-7.320737362,30.35656738
19:50:00,-7.103942394,13.28645611
20:00:00,-6.795966148,-9.788450241
20:10:00,-6.513645172,-27.62868118
20:20:00,-6.367284775,-32.37950516
20:30:00,-6.417736053,-23.07327843
20:40:00,-6.648649216,-2.818179369
20:50:00,-6.959505081,19.70417786
21:00:00,-7.231775761,33.05249786
21:10:00,-7.351853371,32.47525024
21:20:00,-7.261096478,19.046175
21:30:00,-7.00883007,-2.715352774
21:40:00,-6.700694084,-22.81975746
21:50:00,-6.457755089,-31.71443939
22:00:00,-6.37630415,-26.63952065
22:10:00,-6.490709305,-9.477002144
22:20:00,-6.755554199,13.10438442
22:30:00,-7.059907913,29.80636406
22:40:00,-7.282290459,33.45980453
22:50:00,-7.330882549,23.87113571
23:00:00,-7.184001446,4.235190868
23:10:00,-6.907215595,-17.17214584
23:20:00,-6.61410141,-29.87261009
23:30:00,-6.421422482,-29.05911255
23:40:00,-6.406283855,-15.41359711
23:50:00,-6.575559139,6.187684059
0:00:00,-6.860312939,25.47821426
0:10:00,-7.142675877,33.27307129
0:20:00,-7.308297157,27.66039848
0:30:00,-7.28978014,10.79360962
0:40:00,-7.095443726,-10.88196087
0:50:00,-6.807184696,-26.86616135
1:00:00,-6.542254448,-30.2835865
1:10:00,-6.406910419,-20.45061493
1:20:00,-6.455545425,-0.739906728
1:30:00,-6.668685436,20.17951393
1:40:00,-6.958930969,31.88585472
1:50:00,-7.20671463,30.34155464
2:00:00,-7.311398983,16.71736336
2:10:00,-7.231318951,-4.211428642
2:20:00,-7.000554085,-22.75546455
2:30:00,-6.714303017,-30.27948952
2:40:00,-6.488563061,-24.45341301
2:50:00,-6.41414547,-7.37017107
3:00:00,-6.52098608,14.10740566
3:10:00,-6.765561581,29.29124641
3:20:00,-7.047382832,31.86146736
3:30:00,-7.250675201,21.80924988
3:40:00,-7.293148041,2.537518263
3:50:00,-7.15897274,-17.66496658
4:00:00,-6.904177666,-29.03216362
4:10:00,-6.632905483,-27.32449532
4:20:00,-6.454833508,-13.42576694
4:30:00,-6.441723824,7.535618305
4:40:00,-6.598729134,25.52632713
4:50:00,-6.861555576,32.17877579
5:00:00,-7.122183323,25.92210197
5:10:00,-7.273855686,9.056987762
5:20:00,-7.255700111,-11.79166794
5:30:00,-7.076746464,-26.55525398
5:40:00,-6.810913563,-28.99568367
5:50:00,-6.566285133,-18.67922592
6:00:00,-6.441660404,0.786815345
6:10:00,-6.487320423,20.69536209
6:20:00,-6.684472084,31.26330185
6:30:00,-6.95223856,28.95242691
6:40:00,-7.180602074,15.06487751
6:50:00,-7.276405334,-5.399650097
7:00:00,-7.201891422,-22.90568733
7:10:00,-6.988953114,-29.42242622
7:20:00,-6.724926472,-22.95723152
7:30:00,-6.516789913,-5.805574417
7:40:00,-6.448607922,14.98466015
7:50:00,-6.547832012,29.10547447
8:00:00,-6.773784161,30.82842255
8:10:00,-7.033657074,20.32676697
8:20:00,-7.220822811,1.201277375
8:30:00,-7.259386063,-18.20007324
8:40:00,-7.135122776,-28.58304977
8:50:00,-6.899949074,-26.13477707
9:00:00,-6.649785995,-11.93372536
9:10:00,-6.485832691,8.660162926
9:20:00,-6.474295616,25.73506737
9:30:00,-6.619657516,31.4985981
9:40:00,-6.862288952,24.66408539
9:50:00,-7.102497578,7.687734604
10:00:00,-7.241984844,-12.62585449
10:10:00,-7.224700451,-26.48482132
10:20:00,-7.059217453,-28.12537766
10:30:00,-6.813877106,-17.33946037
10:40:00,-6.588392735,2.044813633
10:50:00,-6.473870754,21.24417686
11:00:00,-6.516556263,30.92691994
11:10:00,-6.698824406,27.94982529
11:20:00,-6.945874691,13.75626183
11:30:00,-7.15623188,-6.439842701
11:40:00,-7.24416256,-23.17647171
11:50:00,-7.174929142,-28.8726387
12:00:00,-6.978180885,-21.82274246
12:10:00,-6.734572411,-4.518155098
12:20:00,-6.542860031,15.80479717
12:30:00,-6.480467796,29.09810066
12:40:00,-6.572542191,30.09647179
12:50:00,-6.781241894,19.14877319
